STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,org_inst,National and international organizations and institutions,sex,Sex,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,DE,Germany,2023,,48.1,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,DE,Germany,2024,,49.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,DK,Denmark,2003,,27.8,,d,definition differs (see metadata),,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,DK,Denmark,2004,,29.4,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,DK,Denmark,2005,,27.8,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,DK,Denmark,2006,,27.8,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,DK,Denmark,2007,,36.8,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,DK,Denmark,2008,,36.8,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,DK,Denmark,2009,,42.1,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,DK,Denmark,2010,,47.4,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,DK,Denmark,2011,,39.1,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,DK,Denmark,2012,,43.5,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,DK,Denmark,2013,,45.5,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,DK,Denmark,2014,,30.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,DK,Denmark,2015,,29.4,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,DK,Denmark,2016,,29.4,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,DK,Denmark,2017,,40.9,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,DK,Denmark,2018,,40.9,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,DK,Denmark,2019,,31.6,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,DK,Denmark,2020,,35.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,DK,Denmark,2021,,30.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,DK,Denmark,2022,,30.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,DK,Denmark,2023,,36.4,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,DK,Denmark,2024,,36.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EE,Estonia,2003,,9.1,,d,definition differs (see metadata),,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EE,Estonia,2004,,8.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EE,Estonia,2005,,16.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EE,Estonia,2006,,15.4,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EE,Estonia,2007,,21.4,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EE,Estonia,2008,,21.4,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EE,Estonia,2009,,7.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EE,Estonia,2010,,7.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EE,Estonia,2011,,7.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EE,Estonia,2012,,7.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EE,Estonia,2013,,7.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EE,Estonia,2014,,42.9,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EE,Estonia,2015,,13.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EE,Estonia,2016,,13.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EE,Estonia,2017,,26.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EE,Estonia,2018,,26.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EE,Estonia,2019,,13.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EE,Estonia,2020,,13.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EE,Estonia,2021,,46.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EE,Estonia,2022,,46.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EE,Estonia,2023,,38.5,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EE,Estonia,2024,,50.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EL,Greece,2003,,6.4,,d,definition differs (see metadata),,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EL,Greece,2004,,4.5,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EL,Greece,2005,,4.5,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EL,Greece,2006,,7.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EL,Greece,2007,,4.9,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EL,Greece,2008,,7.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EL,Greece,2009,,25.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EL,Greece,2010,,20.4,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EL,Greece,2011,,9.8,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EL,Greece,2012,,4.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EL,Greece,2013,,8.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EL,Greece,2014,,8.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EL,Greece,2015,,15.2,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EL,Greece,2016,,17.4,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EL,Greece,2017,,16.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EL,Greece,2018,,25.5,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EL,Greece,2019,,9.8,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EL,Greece,2020,,11.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EL,Greece,2021,,15.5,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EL,Greece,2022,,15.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EL,Greece,2023,,24.2,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EL,Greece,2024,,24.2,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,ES,Spain,2003,,25.0,,d,definition differs (see metadata),,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,ES,Spain,2004,,43.8,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,ES,Spain,2005,,50.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,ES,Spain,2006,,50.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,ES,Spain,2007,,35.1,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,ES,Spain,2008,,43.9,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,ES,Spain,2009,,38.6,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,ES,Spain,2010,,35.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,ES,Spain,2011,,32.6,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,ES,Spain,2012,,26.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,ES,Spain,2013,,26.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,ES,Spain,2014,,34.2,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,ES,Spain,2015,,26.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,ES,Spain,2016,,25.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,ES,Spain,2017,,31.6,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,ES,Spain,2018,,51.2,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,ES,Spain,2019,,50.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,ES,Spain,2020,,46.9,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,ES,Spain,2021,,46.9,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,ES,Spain,2022,,48.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,ES,Spain,2023,,46.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,ES,Spain,2024,,44.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,EU27_2020,European Union - 27 countries (from 2020),2003,,22.6,,d,definition differs (see metadata),,
